"study_duration","finished","consent","abortion_att_binary","abortion_att_pre_1","abortion_att_pre_2","abortion_att_pre_3","abortion_certain","abortion_imp","vaccine_att_binary","vaccine_att_pre_1","vaccine_att_pre_2","vaccine_att_pre_3","vaccine_certain","vaccine_imp","uh_att_binary","uh_att_pre_1","uh_att_pre_2","uh_att_pre_3","uh_certain","uh_imp","firearm_att_binary","firearm_att_pre_1","firearm_att_pre_2","firearm_att_pre_3","firearm_certain","firearm_imp","abortion_init_resp","abortion_att_post_1","abortion_att_post_2","abortion_att_post_3","perc_ai_strength","perc_ai_bias","vaccine_init_resp","vaccine_att_post_1","vaccine_att_post_2","vaccine_att_post_3","uh_init_resp","uh_att_post_1","uh_att_post_2","uh_att_post_3","firearm_init_resp","firearm_att_post_1","firearm_att_post_2","firearm_att_post_3","perc_useful","perc_satisfaction","ai_disable","abortion_final_resp","vaccine_final_resp","uh_final_resp","firearm_final_resp","age","gender","education","race","partisanship","abortion_pro_1_clicked","vaccine_pro_1_clicked","unihealthcare_pro_1_clicked","gun_pro_1_clicked","abortion_pro_2_clicked","abortion_pro_3_clicked","abortion_pro_4_clicked","abortion_pro_5_clicked","abortion_con_2_clicked","abortion_con_1_clicked","abortion_con_3_clicked","abortion_con_4_clicked","abortion_con_5_clicked","vaccine_pro_2_clicked","vaccine_pro_3_clicked","vaccine_pro_4_clicked","vaccine_pro_5_clicked","vaccine_con_2_clicked","vaccine_con_3_clicked","vaccine_con_4_clicked","vaccine_con_5_clicked","unihealthcare_pro_5_clicked","unihealthcare_pro_2_clicked","unihealthcare_pro_3_clicked","unihealthcare_pro_4_clicked","unihealthcare_con_2_clicked","unihealthcare_con_3_clicked","unihealthcare_con_4_clicked","unihealthcare_con_5_clicked","gun_pro_2_clicked","gun_pro_3_clicked","gun_pro_4_clicked","gun_pro_5_clicked","gun_con_2_clicked","gun_con_3_clicked","gun_con_4_clicked","gun_con_5_clicked","vaccine_con_1_clicked","unihealthcare_con_1_clicked","gun_con_1_clicked","abortion_pro_First.Click","abortion_pro_Last.Click","abortion_anti_First.Click","abortion_anti_Last.Click","abortion_control_First.Click","abortion_control_Last.Click","vaccine_pro_First.Click","vaccine_pro_Last.Click","vaccine_con_First.Click","vaccine_con_Last.Click","vaccine_control_First.Click","vaccine_control_Last.Click","uh_pro_First.Click","uh_pro_Last.Click","uh_con_First.Click","uh_con_Last.Click","uh_control_First.Click","uh_control_Last.Click","firearm_pro_First.Click","firearm_pro_Last.Click","firearm_con_First.Click","firearm_con_Last.Click","firearm_control_First.Click","firearm_control_Last.Click","study_condition","abortion_att_pre","vaccine_att_pre","uh_att_pre","firearm_att_pre","abortion_att_post","vaccine_att_post","uh_att_post","firearm_att_post","treatment_condition","topic","abortion_pro_clicks","abortion_con_clicks","vaccine_pro_clicks","vaccine_con_clicks","uh_pro_clicks","uh_con_clicks","firearm_pro_clicks","firearm_con_clicks","total_clicks","ac_links","aic_links","attitude_strength","partisanship_strength","attitude_polarization","attitude_post","first_click","last_click"
582,1,1,1,6,6,5,6,6,1,6,6,6,5,5,1,4,5,6,4,4,1,4,5,6,4,5,"It should be legal because women should have the rights to choose what happens to their own bodies.",6,6,6,6,6,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,5,4,1,"Abortion should be legal in the United States because women deserve the right to choose what happens to their own bodies and, as long as there is no major health risk (which usually does not happen), I don't see why it is such a strong topic of debate.","","","",21,1,5,"1",3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,19.387,36.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"abortion_anti",5.66666666666667,6,5,5,6,NA,NA,NA,"AIC_AI_Summary","Abortion",1,0,0,0,0,0,0,0,1,1,0,6,1,0.333333333333333,6,19.387,36.02
493,1,1,1,6,6,6,6,6,1,6,6,5,5,4,1,6,6,6,6,6,1,6,6,6,5,5,"",NA,NA,NA,NA,NA,"Yes, I believe vaccine mandates should be allowed in the United States. Vaccines prevent diseases and prevent the spread of diseases. Vaccines SAVE LIVES. ",6,6,5,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","I truly believe that most vaccines should be mandatory in most instances. It has been proven time and time again that vaccines help eradicate diseases and epidemics like measles and more. Vaccines have side effects, sure, but they also save lives.I don't think newer vaccines like the COVID vaccine should be mandated, though, but for measels, mumps, and the like, vaccines should be required.","","",35,2,2,"1",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.919,87.377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"vaccine_control",6,5.66666666666667,6,6,NA,5.66666666666667,NA,NA,"Control","Vaccine Mandates",0,0,0,1,0,0,0,0,1,0,1,4.5,1,0,5.66666666666667,85.919,87.377
480,1,1,1,5,5,5,5,5,1,5,5,5,5,4,1,5,5,5,5,4,1,4,5,6,5,5,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"Yes, I think it would provide wider access for all for equal healthcare. ",4,4,5,"",NA,NA,NA,NA,NA,NA,"","","I do think a healthcare system should be implemented but I do think that it should not have to be a ""one size fits all"" system. Americans are very different so I think it would cause issues if there were just one option. I think they would have to do it in a way that would not raise taxes. ","",32,2,5,"1",5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.901,175.605,NA,NA,NA,NA,NA,NA,"uh_control",5,5,5,5,NA,NA,4.33333333333333,NA,"Control","Universal Healthcare",0,0,0,0,3,4,0,0,7,3,4,4.5,1,-0.666666666666667,4.33333333333333,7.901,175.605
628,1,1,1,6,6,6,6,6,1,6,6,6,5,5,1,6,6,6,6,6,1,6,5,5,6,6,"Women will always seek out abortion... the difference is whether it will be a safe one in a clinic or one obtained illegally. ",6,6,6,5,2,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,5,6,2,"Every single woman in the United States has the right to obtain a legal and safe abortion, no matter the circumstances. It is no one's business but hers, as it is her body. If a woman does not feel safe or confident in experiencing a pregnancy, she should have the right to terminate it. It is a simple and relatively safe procedure and actually has less deaths than many common surgeries or childbirth itself. ","","","",38,2,5,"1",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.592,58.592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"abortion_pro",6,6,6,5.33333333333333,6,NA,NA,NA,"AC_AI_Summary","Abortion",1,0,0,0,0,0,0,0,1,1,0,6,3,0,6,58.592,58.592
548,1,1,2,3,2,1,6,5,1,6,6,6,6,5,2,2,3,3,3,3,2,1,1,4,5,4,"Abortion should not be legal in the United States unless in a life threatening situation.",2,1,1,5,3,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,4,4,2,"Abortion should not be legal because life starts at conception. An embryo has its own DNA and genetic makeup as soon as a sperm fertilizes the egg. No one should be allowed ro decide to terminate that life. It should only be allowed in cases where the woman or fetus would suffer severe health consequences ","","","",31,2,5,"1",6,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,6.347,176.748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"abortion_anti",2,6,2.66666666666667,2,1.33333333333333,NA,NA,NA,"AC_AI_Summary","Abortion",1,3,0,0,0,0,0,0,4,3,1,5.5,2,0.666666666666667,5.66666666666667,6.347,176.748
734,1,1,1,5,3,3,4,4,1,5,4,5,4,5,1,6,6,5,5,5,1,6,5,5,5,6,"That's a very difficult question with passionate arguments on both sides, and it's something people have been debating for a very long time.",3,2,2,5,3,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,4,4,2,"I wanted to confirm the message's accuracy before putting all my belief in it because it seemed to make a bold assertion.  I evaluated its dependability by contrasting it with reliable studies or news reports.  This methodical technique guarantees my reaction is well-informed and helps stop the spread of false information.","","","",42,2,6,"2",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.255,7.255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"abortion_pro",3.66666666666667,4.66666666666667,5.66666666666667,5.33333333333333,2.33333333333333,NA,NA,NA,"AC_AI_Summary","Abortion",0,0,0,0,0,0,0,0,0,0,0,4,1,-1.33333333333333,2.33333333333333,7.255,7.255
581,1,1,1,6,6,6,6,6,1,6,6,6,6,6,1,6,6,6,6,6,1,2,6,6,5,6,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"Absolutely, less Americans would die. ",6,6,6,"",NA,NA,NA,NA,NA,NA,"","","We need universal healthcare in order to thrive as a country. We could prevent so much death and suffering if we were to implement it. Life would be monumentally easier for the people in this country who are struggling the most. We would be a happier, and healthier society as a whole. ","",26,2,4,"1",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.885,134.467,NA,NA,NA,NA,NA,NA,"uh_control",6,6,6,4.66666666666667,NA,NA,6,NA,"Control","Universal Healthcare",0,0,0,0,4,0,0,0,4,4,0,6,3,0,6,8.885,134.467
448,1,1,1,6,6,6,6,6,1,6,6,6,5,6,1,6,6,6,6,6,1,2,6,6,6,6,"Abortion should be legal because it's a person's right to choose what they want to do with their own body. ",6,6,6,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Abortion should be legal in the United States for a number of reasons. First, it is a medical right for one to be able to choose to do what they wish with their own body. Second, it's medically important for one to be able to terminate a pregnancy in order for the mother to stay health and not having this option could put the mother in danger. These are reasons alone for allowing abortion. ","","","",51,1,5,"1",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,13.012,26.871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"abortion_control",6,6,6,4.66666666666667,6,NA,NA,NA,"Control","Abortion",0,0,0,0,0,0,0,0,0,0,0,6,2,0,6,13.012,26.871
534,1,1,1,6,6,6,6,3,1,6,6,6,6,4,1,6,6,6,6,6,1,6,6,6,6,3,"Yes. No exceptions. Every women's right. ",6,6,6,1,6,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,1,1,1,"Women have had the right to abortion for 50 plus years. Denying them the right is against their freedom of choice to choose what happens to their body. Legal abortion is not only safe, but it is safer than childbirth and numerous common medical procedures. Religion should never play into what a secular society does. Practice your religion all you want but do not interfere with other's rights. ","","","",44,1,3,"1",1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,36.38,123.296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"abortion_anti",6,6,6,6,6,NA,NA,NA,"AIC_AI_Summary","Abortion",2,2,0,0,0,0,0,0,4,2,2,4.5,3,0,6,36.38,123.296
652,1,1,1,6,6,6,6,6,1,6,6,6,6,6,1,6,6,6,6,6,1,2,3,4,4,5,"",NA,NA,NA,4,4,"",NA,NA,NA,"",NA,NA,NA,"Yes, since current regulations are too lax to be truly effective.",2,3,5,2,3,1,"","","","Yes, I think the United States should have stricter regulation of firearms because the current regulations are not very effective in reducing gun deaths. Current 2nd Amendment interpretations allow for restrictions, and firearm owners do support some restrictions in some cases. A responsible firearm owner values the right to bear arms but also realizes that the right includes a code of ethics and responsibility. I don't believe there is a one-size-fits all solution to prevent all gun violence deaths. However, regulations that restrict military grade firearms in the civilian population could certainly lower deaths. ",46,2,5,"1",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.966,108.005,NA,NA,NA,NA,"firearm_pro",6,6,6,3,NA,NA,NA,3.33333333333333,"AC_AI_Summary","Firearm Regulations",0,0,0,0,0,0,2,0,2,2,0,4.5,3,0.333333333333333,3.33333333333333,27.966,108.005
430,1,1,1,6,6,6,6,4,1,6,6,6,6,6,1,6,6,6,6,6,1,6,6,6,6,5,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"There are too many kids dying in mass shootings. The number should be zero. ",6,6,6,NA,NA,NA,"","","","I found that the majority of people use guns not for personal protection but to escalate arguments. They just grab the weapon that is closest to them, and for many that is a handgun. They don't feel the need to deescalate and instead are fine with seriously wounding or killing people, even total strangers, because they are upset in the moment. These people, which are most gun owners, should not have access to these weapons. ",45,2,5,"1",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.565,178.679,"firearm_control",6,6,6,6,NA,NA,NA,6,"Control","Firearm Regulations",0,0,0,0,0,0,2,2,4,2,2,5.5,2,0,6,6.565,178.679
522,1,1,1,6,6,6,6,6,1,6,6,6,6,6,1,6,6,6,6,6,1,6,6,6,6,6,"",NA,NA,NA,4,4,"",NA,NA,NA,"i do believe we should because most developed countries have this and we should too. this should be a right for all people .",6,6,6,"",NA,NA,NA,4,4,1,"","","my response has not changed. i think it should be a right and i would like to see it implemented so that no one has to worry about medical debt ruining their lives.  i think that we should do what every other developed country does and take care of our citizens .  we pay taxes and should get a benefit from that.","",38,2,4,"1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.67,130.052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"uh_pro",6,6,6,6,NA,NA,6,NA,"AC_AI_Summary","Universal Healthcare",0,0,0,0,3,2,0,0,5,3,2,6,3,0,6,23.67,130.052
642,1,1,1,5,4,6,4,5,1,5,5,4,3,2,1,3,4,6,3,3,1,3,3,6,1,3,"",NA,NA,NA,2,5,"",NA,NA,NA,"yes i believe we should. everyone deserves suitable affordable healthcare and shouldn't have to withhold or recieve inadequate care",3,5,6,"",NA,NA,NA,4,3,1,"","","even after reviewing the articles i still think it's a good idea to have universal healthcare. I don't think it would actually cost as much as everyone says it will and i feel like private insurance doesn't really work to help you more just to keep your money so i feel like universal would actually do more for you","",31,2,2,"2",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.285,32.359,NA,NA,NA,NA,NA,NA,NA,NA,"uh_anti",5,4.66666666666667,4.33333333333333,4,NA,NA,4.66666666666667,NA,"AIC_AI_Summary","Universal Healthcare",0,0,0,0,0,0,0,0,0,0,0,3,1,0.333333333333334,4.66666666666667,32.285,32.359
594,1,1,1,5,5,5,5,2,2,2,5,2,5,1,1,4,6,6,5,2,1,3,4,5,4,1,"",NA,NA,NA,NA,NA,"I don't believe vaccines should be mandated seeing as everyone has free will over their own body.",5,4,2,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","I personally don't believe vaccine mandates should be allowed. I understand kids needing their  vaccines to attend school, and that's perfectly fine and understandable, but for the real world, I don't find it necessary to an extent. Here in my town. there has been a measles outbreak stimming from the Mennonites simply due to them not getting vaccines, so in that case I do believe people should be required to get vaccines, but it is also their choice whether to get them or not. ","","",22,2,2,"1",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.755,21.671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"vaccine_control",5,3,5.33333333333333,4,NA,3.66666666666667,NA,NA,"Control","Vaccine Mandates",0,0,1,1,0,0,0,0,2,1,1,3,2,-0.666666666666667,3.33333333333333,3.755,21.671
586,1,1,1,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,1,6,6,6,6,6,"",NA,NA,NA,6,2,"",NA,NA,NA,"",NA,NA,NA,"Yes. There are too may guns in the country,",4,6,6,5,5,2,"","","","Guns are inherently dangerous. They need to be strictly regulated, as are Driver's licenses. The USA has more guns than people. Accidental shootings and suicides make the risk enormous. Children often have access to parent's guns and there have been a number of tragic deaths in schools as a result. The Government has an obligation to regulate guns in the most extreme way, for the safety of all citizens.",76,1,6,"1",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,"firearm_pro",5,5,5,6,NA,NA,NA,5.33333333333333,"AC_AI_Summary","Firearm Regulations",0,0,0,0,0,0,0,0,0,0,0,6,2,-0.666666666666667,5.33333333333333,0,0
642,1,1,1,5,6,5,5,5,1,6,6,6,6,6,1,6,6,6,6,6,1,2,6,6,5,5,"",NA,NA,NA,2,5,"",NA,NA,NA,"",NA,NA,NA,"We have the highest rate of gun violence in the world by far. In mass shootings, we outrank the next 20 countries. Make them get a license and insurance, just like a car",2,6,6,2,1,1,"","","","We have more mass shootings in this country than the next twenty combined.  We allow people to carry guns into bars. How do you see this as not a problem? Why do you oppose common sense laws like permits, licensing and insurance. Make it like cars. Half of gun sales are between [rivate individuals or at gun shows.If you sell a car to a buddy - you still have to register it at the DMV - why are guns different/",64,1,6,"1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.234,18.799,NA,NA,"firearm_anti",5.33333333333333,6,6,4.66666666666667,NA,NA,NA,4.66666666666667,"AIC_AI_Summary","Firearm Regulations",0,0,0,0,0,0,0,0,0,0,0,5,3,0,4.66666666666667,6.234,18.799
507,1,1,1,6,6,6,6,6,1,6,6,6,6,5,1,6,6,6,6,6,1,6,5,6,5,5,"",NA,NA,NA,4,4,"I do think vaccine mandates should be allowed; public health is extremely benefited by vaccine mandates, which help protect people who are unable to get vaccines for medical reasons (like allergies), and vaccines aren't harmful at all to their recipients.",6,6,6,"",NA,NA,NA,"",NA,NA,NA,2,1,1,"","I think vaccine mandates should continue to be allowed. These are already used in fairly limited scenarios (like schools and for healthcare workers), which are higher-risk environments, and they do a lot to help curb the spread of diseases which are preventable but devastating if they're not prevented, like polio, and to protect the health of everyone in a system, including those who can't get vaccines due to things like allergies, and vaccines are completely safe. I also think they should be accompanied by robust, compassionate public health education and communication to help increase trust in marginalized communities which may experience more hesitance. ","","",29,2,6,"1",1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,10.182,160.195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"vaccine_anti",6,6,6,5.66666666666667,NA,6,NA,NA,"AIC_AI_Summary","Vaccine Mandates",0,0,5,3,0,0,0,0,8,5,3,5.5,3,0,6,10.182,160.195
692,1,1,1,3,1,1,4,6,1,5,5,4,6,5,1,4,6,6,6,6,1,3,3,5,5,6,"",NA,NA,NA,5,2,"Yes, for certain diseases it should be mandatory. There may be health exemptions though.",5,5,5,"",NA,NA,NA,"",NA,NA,NA,5,5,2,"","Being vaccinated not only saves lives but also saves healthcare cost and time of of work whether taking care of yourself or children. People need to be educated about all the negative aspects of not being vaccinated. Science and Medical experts know all the facts are they are strongly for being vaccinated. We do not want diseases that are eradicated coming back to kill and haunt us just because we were ignorant.","","",58,2,5,"1",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,59.233,175.567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"vaccine_pro",1.66666666666667,4.66666666666667,5.33333333333333,3.66666666666667,NA,5,NA,NA,"AC_AI_Summary","Vaccine Mandates",0,0,1,2,0,0,0,0,3,1,2,5.5,2,0.333333333333333,5,59.233,175.567
669,1,1,1,6,6,6,6,6,1,6,6,5,5,5,1,4,5,5,4,4,1,4,4,5,4,4,"",NA,NA,NA,6,4,"",NA,NA,NA,"Yes, I believe it should be considered a fundamental right to have access to healthcare and medical resources. ",6,6,6,"",NA,NA,NA,6,6,2,"","","Yes, universal healthcare not only would prevent approximately 200,000 deaths per year in the US, but provides overall economic benefits as well. Having access to universal healthcare would prevent a lot of medical bankruptcy, the most common form of bankruptcy in the US, which would promote a healthier economy, and less financial stress for families. ","",22,2,5,"1",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"uh_pro",6,5.66666666666667,4.66666666666667,4.33333333333333,NA,NA,6,NA,"AC_AI_Summary","Universal Healthcare",0,0,0,0,0,0,0,0,0,0,0,4,1,1.33333333333333,6,0,0
475,1,1,2,1,1,1,6,6,2,3,2,1,4,3,2,3,3,1,3,4,2,1,1,2,6,5,"",NA,NA,NA,4,5,"",NA,NA,NA,"",NA,NA,NA,"I do not support this because the 2nd Amendment guides us.  ",1,1,1,3,3,1,"","","","I feel that if the Bill of Rights is supposed to guide us, as Americans, then the 2nd Amendment is among the most important for our freedoms. Stricter gun control only restricts those of us that legally own guns. The bad guys will always have guns, it is simple as that. ",49,1,3,"1",7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.949,179.916,NA,NA,NA,NA,"firearm_pro",1,2,2.33333333333333,1.33333333333333,NA,NA,NA,1,"AIC_AI_Summary","Firearm Regulations",0,0,0,0,0,0,6,2,8,2,6,5.5,3,0.333333333333333,6,18.949,179.916
634,1,1,2,1,1,1,5,4,1,6,6,5,5,5,2,1,4,1,6,5,1,4,6,6,5,4,"I don't believe anyone has the right to take a baby's life, even if it is the mother.",1,1,1,4,4,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,4,4,2,"I don't think anyone has the right to terminate another human being's existence, even if it is the mother carrying the child in the womb. To make matters worse, countless abortions are carried out each year out of ""convenience"". At what point in the pregnancy should it be okay to terminate a child. Second trimester? Third trimester? i don't understand how someone can arbitrarily draw a line when it is okay or not okay to undergo an abortion. Because of this reason, I don't think abortion should be legal at any stage in the pregnancy. ","","","",42,1,5,"1",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.101,85.089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"abortion_pro",1,5.66666666666667,2,5.33333333333333,1,NA,NA,NA,"AIC_AI_Summary","Abortion",0,0,0,0,0,0,0,0,0,0,0,4.5,1,0,6,8.101,85.089
623,1,1,1,5,5,2,4,4,1,6,4,4,4,4,1,5,5,5,4,4,1,5,6,6,5,4,"Abortion should be legal but with certain parameters. For instance, late term abortions should not be permitted unless there is a medical reason. I do believe that women who were raped should be able to make their own decision about whether to have an abortion and it should not be the government dictating what a woman can do with her body. ",4,4,2,4,3,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,4,4,2,"I still do believe that abortion should be legal in certain circumstances. Women should generally have the right to choose what they do with their body and the government should not force these decisions. I do agree that late term abortion is wrong while I understand that scientifically, life begins at conception, I do believe that there is an appreciable difference between being one month pregnant and nine months pregnant. ","","","",46,1,6,"4",5,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,53.918,176.959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"abortion_anti",4,4.66666666666667,5,5.66666666666667,3.33333333333333,NA,NA,NA,"AIC_AI_Summary","Abortion",2,1,0,0,0,0,0,0,3,2,1,4,1,-0.666666666666667,3.33333333333333,53.918,176.959
593,1,1,1,5,3,5,4,3,2,5,5,2,5,4,1,5,6,5,5,6,2,2,2,5,5,5,"Abortion should be legal but with regulations.",4,2,4,5,3,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,4,4,2,"Abortion should be legal with a few restrictions. simply put here are the few restrictions I think should be in place, woman's life would have to be in danger, before 12 weeks pregnant, or in the cases of rape or incest. All the extra noise from both political sides are to cause division amongst voters.","","","",42,1,2,"5",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.542,160.402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"abortion_pro",4.33333333333333,4,5.33333333333333,3,3.33333333333333,NA,NA,NA,"AC_AI_Summary","Abortion",0,0,0,0,0,0,0,0,0,0,0,3.5,1,-1,3.33333333333333,9.542,160.402
